"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-07-26","7.61",",,W"," 1519",",,W","0.00",",,W",,,"85",",,W","63",",,W","  210",",,W","  230",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-07-27","6.49",",,W"," 0115",",,W","0.65",",,W",,,"80",",,W","64",",,W","  210",",,W","  330",",,W","19.9",",,W","38.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-07-28","5.82",",,W"," 1626",",,W","0.00",",,W",,,"78",",,W","62",",,W","  270",",,W","  250",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-07-29","2.91",",,W"," 2304",",,W","0.00",",,W",,,"80",",,W","58",",,W","  100",",,W","  100",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-07-30","4.92",",,W"," 1329",",,W","0.04",",,W",,,"76",",,W","64",",,W","  220",",,W","  210",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-07-31","6.49",",,W"," 1553",",,W","0.30",",,W",,,"81",",,W","63",",,W","  110",",,W","  110",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-01","8.05",",,W"," 1626",",,W","0.29",",,W",,,"78",",,W","67",",,W","  260",",,W","  270",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-02","3.80",",,W"," 1623",",,W","0.13",",,W",,,"77",",,W","66",",,W","  160",",,W","  190",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-03","4.47",",,W"," 1524",",,W","0.04",",,W",,,"78",",,W","68",",,W","  200",",,W","  220",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-04","6.93",",,W"," 1508",",,W","0.00",",,W",,,"86",",,W","65",",,W","  230",",,W","  230",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-05","6.26",",,W"," 1331",",,W","0.96",",,W",,,"87",",,W","68",",,W","  110",",,W","  110",",,W","25.9",",,W","44.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-06","6.26",",,W"," 1425",",,W","0.00",",,W",,,"89",",,W","69",",,W","  220",",,W","  230",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-07","6.04",",,W"," 2133",",,W","0.15",",,W",,,"84",",,W","70",",,W","  210",",,W","  210",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-08","7.16",",,W"," 1318",",,W","0.58",",,W",,,"80",",,W","69",",,W","  330",",,W","  350",",,W","15.0",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-09","6.71",",,W"," 1124",",,W","0.01",",,W",,,"83",",,W","67",",,W","  250",",,W","  260",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-10","4.70",",,W"," 1402",",,W","1.30",",,W",,,"82",",,W","66",",,W","  240",",,W","  230",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-11","4.25",",,W"," 1259",",,W","0.00",",,W",,,"82",",,W","66",",,W","  320",",,W","  340",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-12","4.03",",,W"," 1634",",,W","0.00",",,W",,,"83",",,W","62",",,W","   20",",,W","   10",",,W","8.9",",,W","16.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-13","3.58",",,W"," 1214",",,W","0.40",",,W",,,"81",",,W","62",",,W","  340",",,W","  350",",,W","14.1",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-14","4.70",",,W"," 1525",",,W","0.68",",,W",,,"77",",,W","61",",,W","  230",",,W","  280",",,W","17.0",",,W","29.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-15","6.71",",,W"," 1122",",,W","0.00",",,W",,,"83",",,W","63",",,W","  250",",,W","  270",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-16","6.26",",,W"," 1443",",,W","0.49",",,W",,,"81",",,W","68",",,W","  250",",,W","  280",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-17","8.28",",,W"," 1742",",,W","0.33",",,W",,,"79",",,W","67",",,W","  210",",,W","  210",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-18","6.04",",,W"," 1909",",,W","0.00","T,,W",,,"83",",,W","68",",,W","  300",",,W","   20",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-19","3.80",",,W"," 0955",",,W","0.00",",,W",,,"77",",,W","60",",,W","   50",",,W","   60",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-20","6.71",",,W"," 1700",",,W","0.00",",,W",,,"82",",,W","62",",,W","  120",",,W","  130",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-21","9.40",",,W"," 1425",",,W","0.42",",,W",,,"79",",,W","69",",,W","  200",",,W","  180",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-22","8.05",",,W"," 1724",",,W","0.36",",,W",,,"75",",,W","58",",,W","  260",",,W","  330",",,W","18.1",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-23","4.47",",,W"," 1307",",,W","0.00",",,W",,,"76",",,W","54",",,W","  330",",,W","  260",",,W","10.1",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-24","6.26",",,W"," 1052",",,W","0.00",",,W",,,"78",",,W","54",",,W","  160",",,W","  160",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-25","7.61",",,W"," 1706",",,W","0.00","T,,W",,,"78",",,W","62",",,W","  170",",,W","  160",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-26","9.40",",,W"," 1050",",,W","0.00","T,,W",,,"81",",,W","67",",,W","  210",",,W","  210",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-27","7.61",",,W"," 1611",",,W","0.00",",,W",,,"89",",,W","70",",,W","  210",",,W","  210",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-28","8.50",",,W"," 1653",",,W","0.00",",,W",,,"90",",,W","71",",,W","  220",",,W","  200",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-29","10.07",",,W"," 1436",",,W","0.23",",,W",,,"89",",,W","70",",,W","  210",",,W","  230",",,W","25.9",",,W","36.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-30","2.91",",,W"," 2240",",,W","0.00","T,,W",,,"81",",,W","68",",,W","  200",",,W","   30",",,W","10.1",",,W","13.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-08-31","2.91",",,W"," 1604",",,W","0.00",",,W",,,"84",",,W","64",",,W","  100",",,W","  350",",,W","6.9",",,W","12.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-01","6.04",",,W"," 1718",",,W","0.00",",,W",,,"86",",,W","67",",,W","  200",",,W","  190",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-02","6.26",",,W"," 1424",",,W","0.00","T,,W",,,"88",",,W","68",",,W","  220",",,W","  210",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-03","4.70",",,W"," 1058",",,W","0.00",",,W",,,"91",",,W","69",",,W","  230",",,W","  230",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-04","3.58",",,W"," 1410",",,W","0.00",",,W",,,"92",",,W","69",",,W","  100",",,W","  130",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-05","7.16",",,W"," 1411",",,W","0.00",",,W",,,"91",",,W","71",",,W","  210",",,W","  170",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-06","3.80",",,W"," 1114",",,W","0.24",",,W",,,"85",",,W","68",",,W","  360",",,W","  350",",,W","19.9",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-07","3.13",",,W"," 2354",",,W","0.14",",,W",,,"82",",,W","68",",,W","   10",",,W","   30",",,W","8.1",",,W","15.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-08","7.38",",,W"," 0958",",,W","2.11",",,W",,,"69",",,W","52",",,W","   80",",,W","   80",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-09","10.07",",,W"," 2335",",,W","4.04",",,W",,,"57",",,W","52",",,W","   80",",,W","  140",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-10","8.50",",,W"," 0021",",,W","2.11",",,W",,,"66",",,W","56",",,W","  130",",,W","  100",",,W","18.1",",,W","27.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-11","1.79",",,W"," 1501",",,W","0.00",",,W",,,"69",",,W","59",",,W","  340",",,W","  340",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-12","3.58",",,W"," 1242",",,W","0.00","T,,W",,,"75",",,W","61",",,W","   90",",,W","  110",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-13","4.03",",,W"," 1852",",,W","0.01",",,W",,,"84",",,W","66",",,W","  100",",,W","   90",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-14","5.59",",,W"," 1737",",,W","0.00",",,W",,,"83",",,W","67",",,W","  130",",,W","  130",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-15","4.92",",,W"," 1440",",,W","0.00",",,W",,,"82",",,W","66",",,W","  100",",,W","  160",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-16","6.71",",,W"," 1625",",,W","0.00",",,W",,,"82",",,W","64",",,W","  140",",,W","  140",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-17","4.92",",,W"," 1203",",,W","0.90",",,W",,,"73",",,W","67",",,W","   90",",,W","   80",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-18","4.47",",,W"," 0317",",,W","0.11",",,W",,,"80",",,W","65",",,W","  340",",,W","  320",",,W","10.1",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-19","3.80",",,W"," 1425",",,W","0.03",",,W",,,"81",",,W","65",",,W","  310",",,W","  330",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-20","4.25",",,W"," 2204",",,W","0.00",",,W",,,"84",",,W","60",",,W","  160",",,W","  150",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-21","12.75",",,W"," 1928",",,W","0.91",",,W",,,"87",",,W","68",",,W","  320",",,W","  330",",,W","25.1",",,W","57.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-22","4.92",",,W"," 0046",",,W","0.00","T,,W",,,"70",",,W","55",",,W","  340",",,W","  350",",,W","16.1",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-23","3.13",",,W"," 1708",",,W","0.00",",,W",,,"68",",,W","53",",,W","   90",",,W","  110",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-24","9.17",",,W"," 1344",",,W","0.43",",,W",,,"68",",,W","56",",,W","  140",",,W","  130",",,W","19.9",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-25","8.50",",,W"," 1140",",,W","0.66",",,W",,,"73",",,W","60",",,W","  180",",,W","  170",",,W","13.0",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-26","8.28",",,W"," 1415",",,W","0.11",",,W",,,"77",",,W","55",",,W","  330",",,W","  340",",,W","18.1",",,W","31.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-27","4.47",",,W"," 2107",",,W","0.08",",,W",,,"63",",,W","53",",,W","  130",",,W","  130",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-28","5.59",",,W"," 1426",",,W","0.01",",,W",,,"70",",,W","55",",,W","  240",",,W","  230",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-29","3.36",",,W"," 0412",",,W","0.00",",,W",,,"65",",,W","51",",,W","  220",",,W","  340",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-09-30","4.03",",,W"," 1539",",,W","0.00",",,W",,,"75",",,W","47",",,W","  180",",,W","  160",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-01","7.38",",,W"," 1323",",,W","0.00",",,W",,,"79",",,W","58",",,W","  230",",,W","  230",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-02","9.40",",,W"," 1531",",,W","0.52",",,W",,,"75",",,W","65",",,W","  320",",,W","  340",",,W","16.1",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-03","3.80",",,W"," 0250",",,W","0.00",",,W",,,"75",",,W","61",",,W","  190",",,W","  360",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-04","9.17",",,W"," 1603",",,W","1.44",",,W",,,"78",",,W","57",",,W","  240",",,W","  340",",,W","17.0",",,W","32.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-05","3.80",",,W"," 0040",",,W","0.00",",,W",,,"68",",,W","52",",,W","  180",",,W","   10",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-06","6.71",",,W"," 1357",",,W","0.23",",,W",,,"81",",,W","65",",,W","  170",",,W","  270",",,W","13.0",",,W","21.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-07","4.03",",,W"," 0030",",,W","0.00",",,W",,,"83",",,W","65",",,W","  220",",,W","  340",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-08","5.82",",,W"," 1414",",,W","0.00",",,W",,,"84",",,W","66",",,W","  180",",,W","  140",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-09","6.49",",,W"," 1003",",,W","0.00",",,W",,,"82",",,W","66",",,W","  160",",,W","  190",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-10","8.28",",,W"," 1032",",,W","0.00","T,,W",,,"81",",,W","67",",,W","  230",",,W","  190",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-11","7.61",",,W"," 2256",",,W","0.08",",,W",,,"72",",,W","52",",,W","  330",",,W","  320",",,W","15.0",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-12","7.83",",,W"," 0437",",,W","0.06",",,W",,,"52",",,W","44",",,W","  330",",,W","  280",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-13","7.61",",,W"," 0623",",,W","0.20",",,W",,,"47",",,W","40",",,W","  260",",,W","  270",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-14","4.70",",,W"," 1418",",,W","0.01",",,W",,,"56",",,W","40",",,W","  160",",,W","  170",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-15","10.29",",,W"," 1538",",,W","0.13",",,W",,,"64",",,W","45",",,W","  230",",,W","  280",",,W","21.0",",,W","34.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-16","7.61",",,W"," 1447",",,W","0.00",",,W",,,"51",",,W","36",",,W","  250",",,W","  230",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-17","11.18",",,W"," 1207",",,W","0.00",",,W",,,"56",",,W","40",",,W","  240",",,W","  280",",,W","23.0",",,W","40.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-18","6.71",",,W"," 0000",",,W","0.00",",,W",,,"50",",,W","35",",,W","  350",",,W","  350",",,W","14.1",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-19","8.05",",,W"," 1335",",,W","0.13",",,W",,,"59",",,W","32",",,W","  210",",,W","  210",",,W","16.1",",,W","25.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-20","13.42",",,W"," 1642",",,W","0.14",",,W",,,"59",",,W","38",",,W","  230",",,W","  300",",,W","23.9",",,W","40.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-21","9.17",",,W"," 0212",",,W","0.03",",,W",,,"40",",,W","32",",,W","  330",",,W","  300",",,W","23.0",",,W","38.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-22","9.84",",,W"," 1051",",,W","0.00",",,W",,,"56",",,W","31",",,W","  210",",,W","  210",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-23","10.07",",,W"," 1240",",,W","0.00",",,W",,,"58",",,W","40",",,W","  240",",,W","  260",",,W","19.9",",,W","30.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-24","6.26",",,W"," 1127",",,W","0.00",",,W",,,"49",",,W","35",",,W","  340",",,W","  340",",,W","15.0",",,W","25.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-25","1.57",",,W"," 1106",",,W","0.00",",,W",,,"46",",,W","32",",,W","  340",",,W","  360",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-26","7.38",",,W"," 1628",",,W","0.60",",,W",,,"50",",,W","37",",,W","   90",",,W","  100",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-27","3.80",",,W"," 0822",",,W","0.63",",,W",,,"48",",,W","41",",,W","   90",",,W","   80",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-28","11.41",",,W"," 2138",",,W","0.38",",,W",,,"50",",,W","41",",,W","  240",",,W","  260",",,W","29.1",",,W","42.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-29","10.74",",,W"," 1157",",,W","0.08",",,W",,,"47",",,W","41",",,W","  260",",,W","  260",",,W","21.9",",,W","33.1",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-30","6.26",",,W"," 1422",",,W","0.00",",,W",,,"57",",,W","39",",,W","  230",",,W","  200",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-10-31","10.51",",,W"," 1103",",,W","0.19",",,W",,,"70",",,W","48",",,W","  210",",,W","  220",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.35472","-79.92167","380.4","2018-11-01","6.26",",,W"," 2308",",,W","0.06",",,W",,,"65",",,W","52",",,W","  170",",,W","  190",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,
